fixture_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_xg,away_xg,home_possession,away_possession,home_fouls,away_fouls,home_offsides,away_offsides,home_pass_accuracy,away_pass_accuracy,home_goals_ht,away_goals_ht,home_xg_ht,away_xg_ht,stats_fetched_at,in_csv,in_pq,xg_covered,xg_nulled,known_at
332464,14,12,5,2,9,9,5,3,3,1,1,0,4,9,3,5,1,0,1.85,1.14,43,57,11,15,0,1,77,80,1,0,,,,true,true,true,false,2025-08-04 21:45:00
61794,22,9,4,4,15,4,7,5,5,1,0,0,6,4,2,2,0,0,1.97,0.64,51,49,8,12,4,2,69,67,0,1,,,,true,true,true,false,2024-05-04 16:45:00
93502,16,10,4,4,6,2,10,8,5,2,0,0,9,4,2,2,0,0,1.04,0.51,59,41,11,5,1,0,84,78,0,2,,,,true,true,true,false,2024-11-12 01:45:00
338291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,false,,2025-09-24 16:15:00
302385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,false,,2018-04-29 17:05:00
281111,14,13,3,9,14,10,0,3,5,3,0,1,5,5,4,3,0,0,1.61,1.9,47,53,7,20,1,0,83,83,0,1,,,2026-03-10 12:00:23.916812,true,true,true,false,2021-12-04 15:45:00
218487,14,13,1,2,9,6,5,7,3,7,0,0,3,1,4,4,1,0,1.21,0.94,48,52,10,11,0,0,76,81,0,0,,,2026-03-10 11:50:08.536516,true,true,true,false,2022-05-14 20:45:00
378383,,,,,,,,,,,,,,,1,2,0,0,,,,,,,,,,,1,0,,,2026-07-04 21:34:46,false,false,false,,2026-05-16 11:45:00
248601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2018-02-17 16:45:00
616987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2025-03-30 10:30:00
278479,10,13,4,2,7,6,3,7,4,4,0,0,7,4,0,0,0,0,0.91,0.94,,,,,,,,,0,0,,,,true,true,true,false,2018-05-06 22:30:00
189781,14,14,4,3,7,5,7,9,5,6,0,0,2,7,2,4,0,0,1.05,0.89,50,50,13,9,3,2,73,75,1,1,,,,true,true,true,false,2022-08-30 20:45:00
249178,10,7,3,4,8,5,2,2,2,2,0,0,4,3,2,2,0,0,,,63,37,14,16,1,1,66,47,0,0,,,2026-03-15 03:05:58.496371,true,true,false,true,2020-12-12 16:45:00
334056,10,5,2,4,7,4,3,1,2,0,0,0,9,4,4,3,0,0,,,51,49,11,18,1,1,78,80,0,1,,,,true,true,false,true,2025-10-05 13:45:00
118849,18,7,7,4,11,4,7,3,7,2,0,0,6,3,2,2,0,0,,,70,30,11,8,0,2,93,78,1,0,,,,true,true,false,true,2025-03-15 14:45:00
19794,6,20,1,7,2,14,4,6,2,7,0,0,1,7,2,2,0,0,0.37,1.82,50,50,15,5,2,1,78,79,0,0,,,,true,true,true,false,2023-11-25 19:45:00
111257,13,18,2,11,5,9,8,9,3,3,0,0,4,5,1,0,0,0,0.86,1.35,48,52,8,21,0,0,82,86,0,2,,,,true,true,true,false,2024-09-01 15:15:00
100879367,19,12,11,5,,,,,4,4,,,8,1,5,1,1,0,,,,,14,15,1,1,,,2,2,,,2026-07-04 23:33:06,false,false,false,,2023-03-11 14:45:00
159687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,false,,2021-10-16 15:45:00
194823,13,16,6,8,7,11,6,5,3,2,0,0,4,7,3,2,0,0,,,,,,,,,,,1,2,,,,true,true,false,true,2019-09-28 15:45:00
257327,10,5,4,2,5,5,5,0,4,1,1,0,3,4,4,5,0,0,1.4,0.58,56,44,21,16,4,1,85,78,0,1,,,,true,true,true,false,2025-10-02 00:15:00
633401,15,11,5,5,10,9,5,2,5,1,,,4,4,0,2,,,1.09,1.47,50,50,11,15,5,4,83,85,0,2,,,2026-07-04 21:34:46,false,false,true,false,2026-05-23 20:30:00
325251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,true,,2019-08-19 17:45:00
97324,18,8,1,0,8,1,10,7,7,5,0,0,6,3,2,1,0,0,1.27,0.36,42,58,12,4,4,1,83,91,0,0,,,,true,true,true,false,2024-11-13 01:05:00
618471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,true,false,true,,2025-07-26 19:30:00
241242,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2018-10-19 20:15:00
307464,9,13,3,3,4,6,5,7,4,1,0,0,0,7,2,4,0,0,0.64,0.94,,,,,,,,,1,0,,,,true,true,true,false,2017-04-03 02:15:00
201202,17,11,8,6,9,4,8,7,4,1,0,0,5,5,2,3,0,0,1.32,0.71,56,44,8,17,4,0,78,68,2,1,,,2026-03-10 12:05:33.141384,true,true,true,false,2021-09-26 13:45:00
163150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,2,0,,,,true,true,false,true,2020-10-28 16:45:00
289107,11,17,7,6,6,10,5,7,4,2,0,0,7,4,4,3,1,0,0.87,1.4,40,60,8,11,1,4,53,71,0,1,,,,true,true,true,false,2025-02-16 15:45:00
614099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2025-10-05 12:45:00
100051787,9,12,1,3,7,10,2,2,3,2,,,5,5,1,0,0,0,,,33,67,21,11,3,4,57,75,0,1,,,2026-07-04 23:33:06,false,false,true,,2017-07-21 18:15:00
359370,6,11,2,5,2,6,4,5,2,3,0,0,1,5,1,1,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2020-01-12 12:45:00
156995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,true,false,true,,2021-06-06 01:45:00
353096,14,9,3,3,8,3,6,6,7,3,0,0,11,6,5,4,1,0,,,65,35,16,16,3,1,83,75,0,1,,,,true,true,false,true,2025-11-08 19:45:00
602363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2025-03-01 16:45:00
275423,12,10,8,4,0,0,0,0,0,0,0,1,3,4,3,2,1,0,,,,,,,,,,,0,1,,,,true,true,false,true,2019-03-08 18:45:00
621109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,true,false,true,,2024-03-06 22:45:00
251393,11,6,3,3,,,,,,,,,4,7,1,0,0,0,,,,,8,7,,,,,1,0,,,,true,false,true,,2019-02-23 16:45:00
109416,10,18,3,5,4,15,6,3,3,7,0,0,0,4,1,0,0,0,,,37,63,8,15,1,1,71,83,0,0,,,,true,true,false,true,2024-04-26 19:45:00
622178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,true,,2024-09-21 15:45:00
594077,,,,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,1,1,,,,true,false,true,,2019-08-24 01:45:00
631186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2024-02-28 16:45:00
317957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2019-02-23 14:45:00
230947,14,14,2,8,7,9,7,5,3,3,0,0,9,2,1,1,0,0,1.05,1.21,59,41,12,11,1,0,85,80,0,2,,,2026-03-10 11:51:26.391,true,true,true,false,2022-04-29 18:15:00
111928,5,6,2,4,0,0,0,0,0,0,0,0,8,2,2,2,0,0,,,55,45,12,12,4,1,,,0,0,,,2026-03-10 11:59:22.63248,true,true,false,true,2021-12-18 15:45:00
140090,17,10,5,2,13,8,4,2,5,1,0,0,7,2,1,1,0,0,1.64,0.99,57,43,12,15,3,2,81,75,2,0,,,2026-03-10 12:12:07.613477,true,true,true,false,2021-05-23 04:15:00
100106847,8,10,3,4,,,,,,,,,8,2,,,0,0,,,52,48,17,17,1,2,,,1,1,,,2026-07-04 23:33:06,false,false,true,,2018-11-09 19:55:00
331732,26,13,8,5,10,6,16,7,7,6,0,0,9,3,2,3,0,0,1.71,0.94,,,,,,,,,0,2,,,,true,true,true,false,2018-05-31 00:15:00
260937,18,8,6,2,13,7,5,1,7,1,0,0,8,1,1,2,0,0,1.67,0.84,41,59,17,10,1,2,87,89,1,0,,,,true,true,true,false,2025-10-30 04:15:00
614614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2023-10-22 12:45:00
178039,19,9,7,2,,,,,,,,,3,13,1,1,0,0,,,,,8,9,,,,,0,0,,,,true,false,false,,2019-01-05 16:45:00
611030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,true,,2025-03-30 09:15:00
16329,9,14,3,5,7,7,2,7,3,6,0,0,7,4,4,2,0,0,0.88,1.05,48,52,14,11,2,2,75,83,1,1,,,,true,true,true,false,2024-04-01 14:45:00
318666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,,,,true,true,false,true,2020-07-26 17:45:00
139282,11,10,4,3,6,5,5,5,4,3,0,0,7,4,4,4,0,0,0.87,0.75,57,43,15,13,2,0,80,78,0,0,,,,true,true,true,false,2023-03-18 21:45:00
124484,11,18,6,4,8,9,3,9,2,2,0,0,2,5,2,3,0,1,1.03,1.35,45,55,14,15,1,2,77,80,0,0,,,2026-03-10 12:16:55.32733,true,true,true,false,2021-03-29 18:30:00
100593662,8,7,4,4,,,,,,,,,5,4,5,2,0,0,,,54,46,10,6,2,1,,,0,0,,,2026-07-04 23:33:06,false,false,true,,2021-03-09 19:45:00
111554,19,18,6,6,11,12,8,6,7,5,0,0,9,6,1,1,0,0,1.55,1.59,51,49,12,12,3,3,72,76,1,0,,,,true,true,true,false,2024-03-02 17:45:00
163233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,false,,2024-11-16 18:45:00
64108,16,12,3,4,7,6,9,6,6,4,0,1,8,6,0,1,0,0,1.12,1.55,38,62,10,14,5,0,74,85,0,1,,,,true,true,true,false,2023-07-30 16:15:00
322798,9,11,5,3,4,7,5,4,2,2,0,0,6,3,3,2,0,0,0.64,0.95,,,,,,,,,0,0,,,,true,true,true,false,2019-10-02 00:00:00
126326,13,8,6,2,0,0,0,0,3,1,0,0,8,1,3,3,0,0,,,66,34,16,8,2,1,,,0,0,,,,true,true,false,true,2023-02-26 06:45:00
209144,16,7,9,2,13,5,3,2,2,2,0,1,9,4,4,3,0,0,1.6,1.29,,,,,,,,,1,1,,,,true,true,true,false,2019-04-07 14:45:00
327361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,false,true,false,true,2016-07-24 18:15:00
115993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 12:00:10.945128,true,true,false,true,2021-12-05 17:45:00
197464,11,11,4,4,6,9,5,2,4,3,0,0,5,6,0,4,0,0,0.87,1.11,52,48,10,16,2,2,68,61,0,0,,,,true,true,true,false,2025-09-13 15:45:00
5094,11,13,7,5,9,8,2,5,3,1,0,0,4,9,2,0,0,0,1.11,1.09,40,60,14,9,2,1,68,77,0,1,,,,true,true,true,false,2024-03-09 16:45:00
317454,17,12,7,2,12,6,5,6,7,4,0,0,3,8,2,2,0,0,1.56,0.9,,,,,,,,,1,0,,,,true,true,true,false,2019-04-19 21:15:00
603843,10,11,6,1,7,7,3,4,0,5,0,0,8,3,1,2,0,0,0.91,0.95,54,46,8,16,1,3,78,77,0,0,,,2026-03-23 22:49:08.083378,true,false,true,false,2025-10-26 14:45:00
296233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.76,,,,,,,,,2,1,,,,true,true,true,false,2017-12-28 13:05:00
601121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2023-10-07 15:45:00
240693,15,11,12,8,0,0,0,0,0,0,1,0,5,5,1,3,0,1,,,,,,,,,,,,,,,,false,true,false,true,2016-10-02 19:45:00
302511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,1,,,,true,true,false,true,2019-02-15 17:45:00
351666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,false,,2019-09-05 20:30:00
102115,10,10,7,2,7,5,3,5,1,3,1,0,1,6,2,4,0,0,1.56,0.75,69,31,11,15,3,2,90,75,0,0,,,2026-03-10 11:48:10.58753,true,true,true,false,2022-07-03 23:15:00
286940,22,6,12,2,0,0,0,0,0,0,0,0,5,2,1,1,0,1,,,,,,,,,,,,,,,,false,true,false,true,2016-11-26 17:45:00
161910,13,10,4,9,10,6,3,4,6,0,0,0,10,2,2,1,0,0,1.26,0.83,,,,,,,,,0,1,,,,true,true,true,false,2020-09-05 15:45:00
330656,10,4,3,3,0,0,0,0,0,0,0,0,4,4,4,6,1,0,,,,,,,,,,,0,0,,,,true,true,false,true,2020-02-26 18:45:00
317774,13,7,4,3,7,4,6,3,4,1,0,1,5,3,4,4,0,0,1.02,1.21,64,36,11,8,0,0,80,65,0,0,,,,true,true,true,false,2025-10-24 21:45:00
609523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2025-02-22 10:45:00
106107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,2,,,2026-03-10 10:06:24.631372,true,true,false,true,2023-09-23 23:25:00
209775,17,9,5,4,7,5,10,4,4,3,0,0,3,4,2,2,0,0,1.16,0.72,48,52,8,14,0,3,88,90,1,0,,,2026-03-10 12:22:59.110245,true,true,true,false,2021-01-17 21:30:00
610101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2026-03-13 17:45:00
626895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2025-08-24 01:45:00
26262,13,12,1,5,6,9,7,3,6,3,0,0,5,1,2,2,0,0,0.94,1.14,59,41,15,17,4,2,87,84,0,1,,,,true,true,true,false,2024-05-12 18:45:00
592654,,,,,,,,,,,,,,,2,0,0,1,,,,,,,,,,,0,4,,,,true,false,true,,2022-10-25 01:45:00
619276,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,2026-03-29 03:02:09.335888,true,false,true,,2026-03-27 01:45:00
157130,9,16,2,2,6,9,3,7,2,3,0,0,6,8,0,0,0,0,0.8,1.28,36,64,14,20,1,3,70,83,0,0,,,2026-03-10 11:57:51.590397,true,true,true,false,2022-01-28 03:50:00
114959,15,11,7,3,6,10,9,1,6,3,0,0,5,4,2,0,0,0,1.01,1.19,73,27,15,13,1,1,90,70,0,0,,,,true,true,true,false,2024-08-04 17:15:00
125141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 12:13:11.536717,true,true,false,true,2021-05-09 18:15:00
203595,10,10,3,2,3,5,7,5,2,5,0,0,3,1,4,4,0,0,0.59,0.75,,,,,,,,,1,1,,,,true,true,true,false,2018-11-12 21:45:00
199016,18,6,7,1,14,4,4,2,4,1,0,0,10,3,0,5,0,0,,,,,,,,,,,,,,,,false,true,false,true,2015-12-20 19:00:00
153308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,false,,2024-09-28 15:45:00
371812,15,20,4,6,,,,,,,,,9,5,0,1,1,0,,,41,59,9,13,5,2,73,85,2,0,,,2026-03-29 03:02:19.508759,true,false,true,,2026-03-22 18:00:00
146079,13,13,4,4,9,7,4,6,3,1,0,0,7,3,2,2,0,0,,,65,35,12,14,1,1,80,67,0,0,,,,true,true,false,true,2023-10-07 14:45:00
245725,11,13,8,4,8,6,3,7,0,2,0,0,2,6,3,3,0,0,1.03,0.94,46,54,17,16,2,2,74,76,1,0,,,2026-03-15 03:06:13.491575,true,true,true,false,2020-12-09 18:15:00
246575,10,10,5,3,7,8,3,2,1,0,1,1,4,3,4,1,0,0,1.56,1.64,54,46,13,13,3,0,84,80,1,1,,,,true,true,true,false,2023-01-04 18:45:00
610681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2024-04-28 15:45:00
218245,15,5,6,0,9,5,6,0,2,1,0,0,6,3,1,0,0,0,1.25,0.58,53,47,12,10,1,1,85,80,3,0,,,2026-03-10 12:02:48.933739,true,true,true,false,2021-10-31 15:45:00
312868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,false,,2025-10-22 20:45:00
270981,12,5,3,0,6,4,6,1,4,1,0,0,7,3,1,3,0,0,0.9,0.49,63,37,9,13,3,3,86,68,0,0,,,,true,true,true,false,2025-04-05 18:30:00
191239,11,11,2,1,4,6,7,5,2,3,0,0,7,8,1,1,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2019-08-10 15:45:00
115845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,2,0,,,2026-03-10 12:10:20.685823,true,true,false,true,2021-07-19 20:45:00
629200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2024-01-17 21:45:00
4878,13,11,5,4,5,8,8,3,3,3,0,0,7,5,2,1,0,0,0.86,1.03,64,36,12,11,1,0,73,54,0,0,,,,true,true,true,false,2023-11-28 21:30:00
319214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2018-04-06 16:10:00
212988,17,6,8,3,12,5,5,1,4,1,0,0,9,2,1,4,0,1,1.56,0.61,,,,,,,,,2,1,,,,true,true,true,false,2020-07-24 20:45:00
153510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,false,,2024-11-02 16:45:00
620818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,true,false,true,,2025-04-03 20:45:00
97526,16,10,9,5,11,6,5,4,1,1,0,1,10,4,5,3,0,0,1.44,1.48,58,42,13,11,0,2,85,81,1,1,,,,true,true,true,false,2023-05-11 02:55:00
253938,10,16,3,4,5,9,5,7,2,4,0,0,3,5,2,2,0,0,0.75,1.28,,,,,,,,,,,,,,false,true,true,false,2016-05-26 00:15:00
312874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,false,,2025-10-25 18:45:00
274865,6,8,3,4,3,5,3,3,0,1,0,0,4,8,3,2,0,0,0.45,0.68,45,55,8,14,3,2,72,76,2,1,,,,true,true,true,false,2024-03-30 21:15:00
113359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 10:05:36.947269,true,true,false,true,2023-11-10 16:45:00
176610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,false,true,false,true,2016-05-08 13:15:00
283418,7,6,3,2,0,0,0,0,0,0,0,0,0,3,2,1,0,0,,,,,,,,,,,1,0,,,,true,true,false,true,2019-04-13 15:45:00
619269,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,1,1,,,2026-03-29 03:02:16.076088,true,false,true,,2026-03-23 03:15:00
181077,8,18,1,11,,,,,,,,,4,0,2,3,0,0,,,,,14,14,,,,,0,0,,,,true,false,true,,2016-11-19 16:45:00
239352,9,8,5,5,4,7,5,1,2,1,0,0,1,5,2,3,0,0,0.64,0.84,45,55,16,14,2,3,82,85,1,1,,,,true,true,true,false,2025-12-07 17:15:00
256787,14,8,3,3,8,4,6,4,4,0,0,0,6,2,1,1,0,0,1.13,0.6,35,65,8,10,1,3,87,93,1,1,,,,true,true,true,false,2024-06-21 00:45:00
211348,19,15,6,5,13,12,6,3,7,2,0,0,4,4,1,1,0,0,1.71,1.49,53,47,21,13,0,2,88,85,1,0,,,,true,true,true,false,2026-01-31 18:45:00
147163,10,16,3,7,4,12,6,4,4,4,0,0,4,6,2,1,0,0,0.67,1.52,38,62,14,12,2,2,62,75,0,1,,,,true,true,true,false,2024-08-31 18:15:00
100045887,,,,,,,,,,,,,2,9,2,5,0,0,,,,,,,,,,,0,0,,,2026-07-04 23:33:06,false,false,true,,2018-08-11 13:45:00
116677,7,11,4,8,0,0,0,0,0,0,0,0,3,6,3,2,0,0,,,42,58,12,9,0,1,,,2,0,,,2026-03-10 11:59:22.653503,true,true,false,true,2021-12-18 15:45:00
329067,14,8,6,2,8,7,6,1,2,3,0,0,3,9,3,4,0,0,1.13,0.84,,,,,,,,,0,1,,,,true,true,true,false,2017-10-29 07:45:00
628863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2024-10-28 00:15:00
619659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2024-03-05 00:50:00
595143,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,1,1,,,,true,false,true,,2017-09-16 01:45:00
211387,15,4,8,2,0,0,0,0,0,0,0,0,5,5,3,1,1,1,,,,,,,,,,,1,1,,,,true,true,false,true,2017-05-01 14:45:00
216342,11,10,4,6,8,6,3,4,1,2,0,0,4,4,2,1,1,0,1.03,0.83,,,,,,,,,,,,,,false,true,true,false,2016-09-10 16:45:00
80445,21,10,7,2,13,8,8,2,5,2,0,0,7,5,4,3,0,0,1.78,0.99,66,34,18,16,1,4,86,71,0,1,,,,true,true,true,false,2023-10-02 18:45:00
228956,10,6,5,3,0,0,0,0,0,0,0,0,2,6,1,1,0,0,,,,,,,,,,,,,,,,false,true,false,true,2015-11-21 13:45:00
102375,17,23,5,10,10,13,7,10,6,6,0,0,7,7,3,0,0,1,1.4,1.85,52,48,12,9,3,0,73,67,1,1,,,2026-03-10 12:07:48.903792,true,true,true,false,2021-08-26 22:15:00
188716,7,7,1,1,4,3,3,4,3,1,0,0,1,4,1,0,0,0,0.57,0.49,,,,,,,,,0,0,,,,true,true,true,false,2020-11-07 16:45:00
618765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2025-05-17 18:15:00
360287,12,23,3,7,6,15,6,8,2,5,1,0,2,9,4,3,0,0,,,,,,,,,,,,,,,,false,true,false,true,2016-09-29 16:45:00
122030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,,,2,0,,,2026-03-10 11:41:31.176908,true,true,false,true,2023-03-04 16:45:00
93414,8,6,3,3,3,6,5,0,2,2,0,0,6,4,5,5,0,0,0.52,0.69,47,53,24,22,2,2,63,66,0,0,,,,true,true,true,false,2024-09-25 02:15:00
234725,13,10,7,7,10,7,3,3,3,0,0,0,4,6,0,1,0,0,1.26,0.91,50,50,3,8,3,0,78,80,1,1,,,2026-03-10 11:55:14.048404,true,true,true,false,2022-03-06 17:30:00
331789,5,10,1,5,4,7,1,3,2,1,0,0,1,2,4,5,1,0,0.49,0.91,,,,,,,,,1,1,,,,true,true,true,false,2018-08-02 02:45:00
192511,14,15,9,8,6,10,8,5,2,4,0,4,7,1,3,0,0,0,0.97,3.91,40,60,16,10,2,0,65,76,0,3,,,2026-03-10 11:57:49.329454,true,true,true,false,2022-01-29 16:45:00
196389,7,8,1,2,3,6,4,2,2,2,0,0,6,4,0,1,0,0,0.49,0.76,53,47,12,6,0,0,70,66,1,1,,,,true,true,true,false,2022-10-01 15:45:00
149608,13,18,3,9,10,12,3,6,4,2,0,0,4,4,2,4,0,0,,,56,44,9,12,0,2,80,79,0,1,,,,true,true,false,true,2024-11-28 21:45:00
374462,13,9,6,2,8,5,5,4,3,2,0,0,6,3,3,3,0,0,1.09,0.72,45,55,14,20,3,0,80,84,1,0,,,,true,false,true,false,2026-02-25 21:45:00
218441,24,10,7,3,17,5,7,5,6,1,0,0,14,5,4,1,0,0,2.2,0.75,60,40,12,10,1,0,86,80,0,1,,,2026-03-10 11:52:21.36869,true,true,true,false,2022-04-17 14:45:00
313920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,true,false,true,,2017-11-18 20:15:00
144236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,false,,2021-08-18 22:45:00
356344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,false,,2025-07-10 20:45:00
192064,14,14,3,5,7,7,7,7,4,4,0,0,7,3,2,1,0,0,1.05,1.05,44,56,12,14,2,3,69,72,2,1,,,2026-03-10 12:16:50.010454,true,true,true,false,2021-04-02 15:45:00
266985,17,9,6,4,5,5,12,4,3,3,0,0,4,2,0,1,0,0,1.0,0.72,,,,,,,,,,,,,,false,true,true,false,2016-08-28 17:45:00
618964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,true,,2024-03-23 22:45:00
259860,13,7,4,2,8,4,5,3,3,3,0,0,14,3,2,1,0,1,1.09,0.57,,,,,,,,,1,0,,,,true,true,true,false,2018-08-13 03:45:00
245440,24,11,8,5,12,8,12,3,3,3,0,0,11,4,2,2,0,0,1.8,1.03,,,,,,,,,1,3,,,,true,true,true,false,2019-12-08 15:15:00
123451,10,15,3,6,9,9,1,6,1,2,0,1,4,3,3,1,0,0,1.07,1.89,45,55,12,13,3,1,76,83,0,0,,,2026-03-10 11:45:26.922627,true,true,true,false,2022-08-19 19:45:00
96243,18,9,6,1,4,2,14,7,6,4,1,0,6,4,1,3,0,0,1.6,0.48,60,40,5,11,1,0,74,53,0,0,,,,true,true,true,false,2022-10-08 17:45:00
209437,13,15,5,7,8,9,5,6,4,4,1,0,4,6,4,3,0,0,1.74,1.25,,,,,,,,,1,2,,,,true,true,true,false,2020-02-03 21:30:00
230336,16,9,7,2,12,5,4,4,4,3,0,0,5,4,5,3,1,1,1.52,0.72,,,,,,,,,0,2,,,,true,true,true,false,2020-06-17 18:15:00
100593430,8,9,3,5,,,,,,,,,3,1,1,4,0,0,,,54,46,10,16,2,0,,,1,0,,,2026-07-04 23:33:06,false,false,true,,2020-09-20 12:45:00
280756,5,20,1,9,2,13,3,7,2,5,0,0,0,5,1,1,0,0,0.34,1.74,,,,,,,,,0,1,,,,true,true,true,false,2020-08-15 14:45:00
350844,5,27,1,15,1,13,4,14,1,5,0,2,3,7,5,1,0,0,0.26,3.28,31,69,20,8,0,4,71,88,0,2,,,,true,true,true,false,2025-11-14 01:45:00
238947,27,6,8,1,18,4,9,2,7,2,0,0,12,2,0,1,0,0,2.39,0.53,63,37,6,14,0,0,86,72,0,0,,,,true,true,true,false,2024-08-17 21:15:00
288616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,false,,2022-10-02 17:15:00
296,11,3,6,2,6,3,5,0,2,0,0,0,9,2,3,2,0,0,0.87,0.35,50,50,13,14,0,4,79,77,0,0,,,,true,true,true,false,2024-04-02 20:30:00
133869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,1,,,2026-03-10 10:00:47.668205,true,true,false,true,2024-11-30 15:45:00
270723,15,11,6,3,6,6,9,5,4,5,0,0,5,1,1,2,0,0,1.01,0.87,62,38,9,10,4,4,82,63,0,0,,,,true,true,true,false,2023-04-30 12:45:00
195934,14,17,5,4,13,7,1,10,5,4,0,0,8,9,0,0,0,0,1.53,1.16,54,46,4,6,1,1,70,64,0,0,,,2026-03-10 12:00:02.238508,true,true,true,false,2021-12-07 21:30:00
234505,6,19,2,6,2,14,4,5,2,7,0,0,2,11,2,2,0,0,0.37,1.79,37,63,12,10,2,1,73,84,0,1,,,2026-03-10 12:08:50.323236,true,true,true,false,2021-08-14 18:30:00
